pid,feature,cycle,bin_s,hr_gate,reference,ref_median,ref_scale,scale_flag,n_ch_valid,n_rc_valid,resp_magnitude,excess_integral_recovery,abs_z_burden_challenge,abs_z_burden_recovery,residual_360,slope_z_per_min_0_180,exp_tau_s,exp_r2,exp_note,band,k,t_depart,return_time,status,censored,observed_recovery_s
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p01,hr,1,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p01,hr,2,10,0.3,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p01,hr,1,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p01,hr,2,10,0.3,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",1.5,2,10.0,,censored,True,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",1.5,3,10.0,,censored,True,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",1.5,4,10.0,,censored,True,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.0,2,10.0,,censored,True,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.0,3,10.0,,censored,True,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.0,4,10.0,,censored,True,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.5,2,20.0,310.0,returned,False,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.5,3,20.0,,censored,True,360.0
p01,abs_err,1,10,,A,41.0,17.7912,False,36,36,360.5,57370.0,6225.549709968974,3224.6279059310223,7.531813480821979,-3.026507556454322,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.5,4,20.0,,censored,True,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,1.5,2,10.0,220.0,returned,False,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,1.5,3,10.0,230.0,returned,False,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,1.5,4,10.0,,censored,True,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,2.0,2,10.0,220.0,returned,False,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,2.0,3,10.0,230.0,returned,False,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,2.0,4,10.0,,censored,True,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,2.5,2,10.0,220.0,returned,False,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,2.5,3,10.0,230.0,returned,False,360.0
p01,abs_err,2,10,,A,41.0,17.7912,False,36,35,338.5,43280.0,6950.627276406313,2443.3427762039664,,-5.408455315926878,56.989176900817576,0.840373973310007,accepted,2.5,4,10.0,,censored,True,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",1.5,2,20.0,,censored,True,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",1.5,3,20.0,,censored,True,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",1.5,4,20.0,,censored,True,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.0,2,20.0,310.0,returned,False,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.0,3,20.0,,censored,True,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.0,4,20.0,,censored,True,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.5,2,20.0,140.0,returned,False,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.5,3,20.0,150.0,returned,False,360.0
p01,abs_err,1,10,,B,44.0,24.462899999999998,False,36,36,357.5,56290.0,4483.5240302662405,2301.0354455113666,5.355047847965696,-2.201096404694051,,0.2027257850668207,"rejected (r2=0.20, tau=14, b=441.47)",2.5,4,20.0,160.0,returned,False,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,1.5,2,10.0,220.0,returned,False,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,1.5,3,10.0,230.0,returned,False,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,1.5,4,10.0,,censored,True,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,2.0,2,10.0,150.0,returned,False,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,2.0,3,10.0,230.0,returned,False,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,2.0,4,10.0,,censored,True,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,2.5,2,10.0,140.0,returned,False,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,2.5,3,10.0,150.0,returned,False,360.0
p01,abs_err,2,10,,B,44.0,24.462899999999998,False,36,35,335.5,42260.0,5010.853169493395,1736.50711894338,,-3.9334220479468205,56.989176900817576,0.840373973310007,accepted,2.5,4,10.0,280.0,returned,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p01,hr,1,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p01,hr,2,10,0.5,A,,,True,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p01,hr,1,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,2,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,3,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,1.5,4,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,2,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,3,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.0,4,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,2,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,3,,,not_estimable,False,360.0
p01,hr,2,10,0.5,B,,,True,0,0,,,,,,,,,insufficient bins,2.5,4,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",1.5,2,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",1.5,3,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",1.5,4,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.0,2,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.0,3,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.0,4,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.5,2,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.5,3,,,not_estimable,False,360.0
p01,eda,1,10,,A,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.5,4,,,not_estimable,False,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,1.5,2,10.0,,censored,True,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,1.5,3,10.0,,censored,True,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,1.5,4,10.0,,censored,True,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.0,2,200.0,,censored,True,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.0,3,200.0,,censored,True,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.0,4,200.0,,censored,True,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.5,2,,,not_estimable,False,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.5,3,,,not_estimable,False,360.0
p01,eda,2,10,,A,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.5,4,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",1.5,2,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",1.5,3,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",1.5,4,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.0,2,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.0,3,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.0,4,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.5,2,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.5,3,,,not_estimable,False,360.0
p01,eda,1,10,,B,0.222911,0.02,True,36,36,0.008327500000000015,9.461085000000004,167.83275,473.05425000000014,1.6654500000000003,0.18699427244582048,,0.9797772672721362,"rejected (r2=0.98, tau=367, b=-0.03)",2.5,4,,,not_estimable,False,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,1.5,2,10.0,,censored,True,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,1.5,3,10.0,,censored,True,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,1.5,4,10.0,,censored,True,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.0,2,200.0,,censored,True,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.0,3,200.0,,censored,True,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.0,4,200.0,,censored,True,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.5,2,,,not_estimable,False,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.5,3,,,not_estimable,False,360.0
p01,eda,2,10,,B,0.222911,0.02,True,36,36,0.039714,4.637619999999999,715.18075,1507.2654999999995,-4.98295,-3.5257284829721356,109.40123031108475,0.7767750040351366,accepted,2.5,4,,,not_estimable,False,360.0
p01,motion,1,10,,A,0.2624016317865724,0.12209980740296925,False,36,36,-0.09901037371765398,8.220256958297618,405.3613853819019,317.2291024418564,-1.129338669991327,-0.7048002391125939,,0.3028077039480913,"rejected (r2=0.30, tau=95, b=0.24)",1.5,2,110.0,20.0,returned,False,360.0
p01,motion,1,10,,A,0.2624016317865724,0.12209980740296925,False,36,36,-0.09901037371765398,8.220256958297618,405.3613853819019,317.2291024418564,-1.129338669991327,-0.7048002391125939,,0.3028077039480913,"rejected (r2=0.30, tau=95, b=0.24)",1.5,3,110.0,30.0,returned,False,360.0
p01,motion,1,10,,A,0.2624016317865724,0.12209980740296925,False,36,36,-0.09901037371765398,8.220256958297618,405.3613853819019,317.2291024418564,-1.129338669991327,-0.7048002391125939,,0.3028077039480913,"rejected (r2=0.30, tau=95, b=0.24)",1.5,4,110.0,40.0,returned,False,360.0
p01,motion,1,10,,A,0.2624016317865724,0.12209980740296925,False,36,36,-0.09901037371765398,8.220256958297618,405.3613853819019,317.2291024418564,-1.129338669991327,-0.7048002391125939,,0.3028077039480913,"rejected (r2=0.30, tau=95, b=0.24)",2.0,2,,,not_estimable,False,360.0
p01,motion,1,10,,A,0.2624016317865724,0.12209980740296925,False,36,36,-0.09901037371765398,8.220256958297618,405.3613853819019,317.2291024418564,-1.129338669991327,-0.7048002391125939,,0.3028077039480913,"rejected (r2=0.30, tau=95, b=0.24)",2.0,3,,,not_estimable,False,360.0
p01,motion,1,10,,A,0.2624016317865724,0.12209980740296925,False,36,36,-0.09901037371765398,8.220256958297618,405.3613853819019,317.2291024418564,-1.129338669991327,-0.7048002391125939,,0.3028077039480913,"rejected (r2=0.30, tau=95, b=0.24)",2.0,4,,,not_estimable,False,360.0
